reward,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,deletedApp,ruleScoreABS,CurrPro_NumProbRule,avgstepTimePS,cumul_F1Score,session
-31.502050580998,0,16,5,0.011340922,5,12.37045408,0.169354839,16
0,0,7,3,0.011340922,6,8.07485,0.203389831,16
0,0,9,0,0.011597411,5,5.730519118,0.184615385,17
0,0,9,0,0.011340922,8,10.0205,0.233766234,17
0,0,9,2,0.011340922,4,5.419570093,0.265060241,17
0,0,9,0,0.011340922,4,9.05875,0.265957447,17
0,0,9,3,0.011340922,6,13.59220408,0.25210084,18
0,0,9,0,0.011340922,6,10.01454839,0.242647059,18
0,0,9,0,0.011340922,4,3.86875,0.247349823,18
0,0,9,1,0.011340922,4,14.32533333,0.250847458,18
0,0,9,1,0.011340922,6,10.25067647,0.248618785,18
0,0,9,0,0.011340922,6,10.70363889,0.245,18
0,0,9,1,0.011340922,4,3.471689655,0.248847926,19
0,0,9,0,0.011340922,6,4.396222222,0.259340659,19
57.998189577137,0,9,1,0.011340922,6,5.772394737,0.262626263,19
0,0,8,0,0.011597411,3,5.730519118,0.268913966,1
0,2,12,0,0.011597411,3,5.730519118,0.268913966,2
0,2,12,0,0.01,4,9.645935484,0.111111111,2
-43.421052631579,2,12,0,0.01,4,10.72489474,0.229007634,2
0,0,10,0,0.011597411,4,5.730519118,0.268913966,3
0,0,17,0,0.011597411,4,5.730519118,0.268913966,3
19.5555064130916,0,17,0,0.01,4,11.19651724,0.3,3
0,0,9,0,0.011597411,4,5.730519118,0.268913966,3
0,0,9,1,0.01,6,10.61262025,0.233766234,3
0,0,9,3,0.01,6,15.23906329,0.358078603,3
0,0,9,0,0.01,4,13.35622222,0.348547718,4
0,0,9,1,0.01,4,14.03233333,0.344322344,4
0,0,9,1,0.01,4,16.60453968,0.358208955,4
0,0,9,0,0.01,4,9.115823529,0.348066298,4
0,0,9,5,0.01,4,12.762,0.359201774,4
-17.453135100194,0,9,0,0.01,4,8.494653846,0.369747899,4
0,0,9,0,0.011597411,4,5.730519118,0.268913966,4
0,0,9,4,0.01,5,9.772905172,0.285714286,4
0,0,9,0,0.01,5,19.07413636,0.314049587,4
0,0,9,2,0.01,2,8.805753425,0.348717949,4
-58.6813186813186,0,9,1,0.01,4,9.495844156,0.342465753,4
0,0,0,0,0.01,5,4.607863636,0.476190476,4
0,0,9,0,0.011597411,6,0.015,0.344827586,4
0,0,9,2,0.01,5,14.51655357,0.414634146,4
0,0,9,0,0.01,4,7.804652174,0.427184466,4
0,0,9,0,0.01,7,5.42125,0.430769231,4
0,0,9,1,0.01,7,12.15568182,0.405063291,4
0,0,9,1,0.01,7,7.163428571,0.394849785,4
0,0,11,0,0.011597411,6,5.730519118,0.268913966,4
0,0,11,5,0.01,5,5.281655738,0.233333333,4
193.271028037383,0,11,4,0.01,8,6.60730137,0.372881356,4
0,4,2,0,0.01,3,6.282416667,0.145454545,1
0,4,3,0,0.01,3,4.781277778,0.194444444,2
0,4,31,0,0.011597411,4,5.730519118,0.181818182,3
1.9736842105264,4,31,0,0.01,4,4.254454545,0.222222222,10
0,0,8,0,0.011597411,4,5.730519118,0.268913966,10
0,0,13,0,0.011597411,4,5.730519118,0.268913966,10
-25.8392304290138,0,13,0,0.01,4,3.578162791,0.163265306,10
0,0,9,0,0.011597411,4,5.730519118,0.268913966,10
0,0,9,0,0.01,6,2.755756098,0.347826087,10
114.350983111691,0,9,0,0.01,6,2.9961875,0.38961039,10
0,0,0,0,0.01,4,5.351821429,0.5,10
0,0,8,0,0.011597411,5,5.730519118,0.4,10
-44.2354368932038,0,8,1,0.01,5,4.923863636,0.293577982,10
0,0,7,0,0.011597411,5,5.730519118,0.268913966,10
0,0,7,0,0.01,6,2.266052632,0.372093023,10
34.4198564593302,0,7,1,0.011340922,5,6.081678571,0.309278351,10
0,0,0,2,0.011340922,6,4.490326316,0.155555556,10
0,0,2,0,0.011597411,5,5.730519118,0.145833333,10
19.3301435406698,0,2,0,0.011340922,8,2.284307692,0.276315789,10
0,2,0,0,0.01,3,5.891589041,0.173913043,1
0,2,0,0,0.01,3,5.11945,0.212121212,1
0,2,6,0,0.011597411,4,5.730519118,0.197183099,1
-58.5526315789474,2,6,0,0.01,4,4.46425,0.234482759,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,2,8,0,0.011547283,4,5.292252427,0.194244604,1
13.6786819991154,2,8,0,0.011551154,4,3.08189881,0.201232033,2
0,0,9,0,0.011597411,4,5.730519118,0.268913966,2
0,0,9,0,0.011551155,6,3.375418977,0.234986945,2
10.116668026434,0,9,0,0.011551155,6,2.414059259,0.259385666,2
0,0,8,0,0.011597411,4,5.730519118,0.268913966,2
0,0,8,0,0.011551155,5,1.618826667,0.411764706,2
108.685852981969,0,8,0,0.011551155,5,1.946923664,0.38150289,2
0,0,0,0,0.011551155,5,2.063759259,0.489795918,2
0,0,10,0,0.011597411,6,5.730519118,0.421052632,2
26.0714285714286,0,10,0,0.011551155,5,2.508755556,0.479166667,2
0,2,0,0,0.011551155,6,4.4724,0.466666667,2
0,2,2,0,0.011597411,5,5.730519118,0.388888889,2
-78.6915887850468,2,2,0,0.011551155,8,2.440098039,0.301204819,2
0,2,5,0,0.011597411,3,5.730519118,0.268913966,1
0,2,9,0,0.011597411,3,5.730519118,0.268913966,1
0,2,9,34,0.011551084,4,9.337061125,0.273417722,1
0,2,9,0,0.011551084,4,5.716185185,0.274599542,1
40.7894736842106,2,9,16,0.011551084,4,8.203017544,0.264534884,1
0,0,0,5,0.011551084,4,8.568505051,0.512,2
0,0,6,0,0.011597411,4,5.730519118,0.501960784,3
26.9416187527642,0,6,0,0.011551084,4,5.793954545,0.492753623,3
0,0,9,0,0.011597411,4,5.730519118,0.268913966,3
0,0,18,0,0.011597411,6,5.730519118,0.268913966,3
-86.9543934078486,0,18,0,0.011551084,6,3.321185185,0.264705882,3
0,0,0,3,0.011551084,4,4.516071429,0.358974359,3
0,0,8,0,0.011597411,5,5.730519118,0.325581395,3
48.509015256588,0,8,0,0.011551084,5,6.715383721,0.301204819,3
0,0,7,0,0.011597411,5,5.730519118,0.268913966,3
0,0,16,0,0.011597411,6,5.730519118,0.268913966,3
70.7142857142858,0,16,0,0.011551084,5,5.432533333,0.340425532,3
0,0,0,0,0.011551084,6,3.516705882,0.454545455,3
0,0,2,0,0.011597411,5,5.730519118,0.357142857,3
-128.224299065421,0,2,0,0.011551084,8,6.2709,0.282722513,3
0,0,8,0,0.011597411,3,5.730519118,0.268913966,1
0,0,13,0,0.011597411,3,5.730519118,0.268913966,1
0,0,13,0,0.01,4,5.6325375,0.225352113,1
1.9736842105264,0,13,0,0.01,4,4.556142857,0.263736264,1
0,0,10,0,0.011597411,4,5.730519118,0.268913966,1
0,0,15,0,0.011597411,4,5.730519118,0.268913966,1
27.1019460415744,0,15,0,0.01,4,4.862257143,0.333333333,1
0,0,0,0,0.01,4,8.09106366,0.34375,2
0,0,11,0,0.011597411,6,5.730519118,0.335365854,4
0,0,11,0,0.01,6,7.401307143,0.283842795,4
-79.3668923880232,0,11,0,0.01,4,4.529438596,0.28962818,4
0,0,0,0,0.01,4,4.66042029,0.375,4
0,0,9,0,0.011597411,5,5.730519118,0.342857143,5
0,0,9,0,0.011340922,5,4.710292857,0.215384615,5
0,0,9,0,0.011340922,4,5.168784314,0.248962656,5
0,0,9,0,0.011340922,4,2.993171429,0.274074074,5
-49.7087378640776,0,9,0,0.011340922,2,3.897459016,0.247678019,5
0,0,14,0,0.011597411,5,5.730519118,0.268913966,5
0,0,14,0,0.011340922,6,3.085576271,0.322580645,5
73.4928229665072,0,14,0,0.011340922,5,3.688115385,0.287292818,5
0,0,0,0,0.011340922,6,2.646075,0.388888889,5
0,0,1,0,0.011597411,5,5.730519118,0.333333333,5
119.778205070876,0,1,0,0.011340922,8,5.730519118,0.268913966,5
0,4,0,0,0.01,3,8.380085106,0.296296296,1
0,4,5,0,0.011597411,3,5.730519118,0.25,1
0,4,5,16,0.01,4,8.90197205,0.285714286,1
1.9736842105264,4,5,0,0.01,4,4.875772727,0.293577982,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,8,2,0.01,4,7.482472222,0.285714286,1
65.7574082264484,0,8,0,0.01,4,4.319368421,0.327868852,1
0,0,0,4,0.01,4,8.677039735,0.27972028,1
0,0,10,0,0.011597411,6,5.730519118,0.261437908,1
-15.1097332136738,0,10,0,0.01,6,4.79825,0.279792746,1
0,0,0,0,0.01,4,4.354318182,0.5,1
0,0,8,0,0.011597411,5,5.730519118,0.4,1
36.4857836338418,0,8,0,0.011340922,5,6.720815789,0.363636364,1
0,0,0,1,0.011340922,5,3.8928,0.416666667,1
0,0,10,0,0.011597411,6,5.730519118,0.294117647,1
-27.5760423786738,0,10,1,0.011340922,5,4.571970588,0.347826087,1
0,0,10,0,0.011597411,6,5.730519118,0.268913966,1
0,0,10,0,0.011340922,5,9.422666667,0.32,1
38.468899521531,0,10,0,0.011340922,8,4.701372093,0.47761194,1
0,2,0,0,0.01,3,8.472316176,0.174863388,1
0,2,0,0,0.01,3,6.077384615,0.187192118,1
0,2,6,0,0.011597411,4,0.001,0.180094787,1
1.9736842105264,2,6,0,0.01,4,9.43925,0.198275862,1
0,0,0,1,0.01,4,3.888357143,0.229508197,1
0,0,6,0,0.011597411,4,5.730519118,0.215384615,1
27.1019460415744,0,6,2,0.01,4,3.615237288,0.232142857,1
0,0,0,4,0.011340922,4,8.084313901,0.16091954,1
0,0,12,0,0.011597411,6,5.730519118,0.153846154,1
0,0,12,1,0.011340922,6,6.000761905,0.20083682,1
-48.2989312229746,0,12,0,0.011340922,4,5.238078947,0.27027027,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,15,0,0.011597411,5,0.229,0.268913966,1
20.8304438280166,0,15,2,0.011340922,5,4.802992701,0.203389831,1
0,0,0,0,0.011340922,5,10.23097059,0.4,1
0,0,10,0,0.011597411,6,5.730519118,0.315789474,1
0,0,10,6,0.01155063,5,6.753827089,0.21192053,1
0,0,10,2,0.01155063,4,3.939055556,0.234234234,1
-61.6071428571428,0,10,0,0.01155063,7,2.706069444,0.25,1
0,0,9,0,0.011597411,6,5.730519118,0.268913966,1
0,0,9,5,0.01155063,5,6.252826923,0.240740741,1
0,0,9,2,0.01155063,8,4.066955882,0.285714286,1
131.775700934579,0,9,6,0.01155063,5,7.041306306,0.311111111,1
0,2,0,0,0.01,3,9.517333333,0.333333333,1
0,2,5,0,0.011597411,3,5.730519118,0.296296296,1
0,4,5,0,0.01,4,8.601719008,0.333333333,1
40.7894736842106,4,5,0,0.01,4,8.8135,0.353846154,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,8,0,0.01,4,8.126863636,0.32,1
26.9416187527642,0,8,0,0.01,4,5.41752381,0.355555556,1
0,0,0,0,0.01,4,4.708290323,0.466666667,1
0,0,10,0,0.011597411,6,5.730519118,0.368421053,1
22.754344456229,0,10,0,0.01,6,4.421064516,0.417910448,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,8,1,0.01,5,6.314519231,0.28,1
-55.8425797503466,0,8,1,0.01,5,9.424691824,0.333333333,1
0,0,7,0,0.011597411,5,5.730519118,0.268913966,1
0,0,17,0,0.011597411,6,5.730519118,0.268913966,1
-21.9155844155844,0,17,1,0.01,5,8.617108527,0.390625,1
0,0,9,0,0.011597411,6,5.730519118,0.268913966,2
0,0,10,0,0.011597411,5,5.730519118,0.268913966,2
87.2727272727272,0,10,0,0.01,8,6.068810811,0.41509434,2
0,2,7,0,0.011597411,3,5.730519118,0.268913966,1
0,2,7,0,0.01,3,15.02223077,0.214285714,1
0,2,7,0,0.01,4,7.482230769,0.269230769,1
1.9736842105264,2,7,0,0.01,4,3.452055556,0.31884058,1
0,0,0,0,0.01,4,5.2105625,0.357142857,1
0,0,6,0,0.011597411,4,5.730519118,0.294117647,1
65.7574082264484,0,6,0,0.01,4,2.753666667,0.346153846,1
0,0,12,0,0.011597411,4,5.730519118,0.268913966,1
0,0,12,0,0.01,6,4.37,0.307692308,1
22.754344456229,0,12,0,0.01,6,3.2662,0.37037037,1
0,0,0,0,0.01,4,3.779516129,0.5,1
0,0,8,0,0.011597411,5,5.730519118,0.387096774,1
-83.521151178918,0,8,4,0.01,5,8.425154255,0.358381503,1
0,0,9,0,0.011597411,5,5.730519118,0.268913966,1
0,0,9,0,0.01,6,2.743833333,0.444444444,1
-2.84945317840061,0,9,0,0.01,5,4.73319,0.355932203,1
0,0,9,0,0.011597411,6,5.730519118,0.268913966,1
0,0,9,2,0.01,5,3.671393443,0.274509804,1
89.156195501498,0,9,0,0.01,8,4.130745455,0.378947368,1
0,3,8,0,0.011597411,3,5.730519118,0.268913966,1
0,3,8,0,0.01,3,9.228090909,0.206896552,2
0,3,8,4,0.01,4,10.52889706,0.145695364,2
0,3,8,0,0.01,4,10.26894737,0.177514793,2
1.9736842105264,5,8,2,0.01,4,8.066718182,0.257281553,2
0,0,0,0,0.01,4,5.355634146,0.057142857,3
0,0,6,0,0.011597411,4,5.730519118,0.051282051,4
0,0,6,0,0.01,4,3.435259259,0.043290043,4
0,0,6,0,0.01,4,7.629375,0.050541516,4
0,0,6,0,0.01,4,3.882241379,0.070512821,4
-32.9414261460102,0,6,0,0.01,4,2.98604,0.09118541,4
0,0,9,0,0.011597411,4,5.730519118,0.268913966,4
0,0,9,0,0.01,6,3.976837209,0.347826087,4
121.453178828688,0,9,0,0.01,6,2.221571429,0.352941176,4
0,0,8,0,0.011597411,5,5.730519118,0.268913966,4
0,0,8,0,0.01,5,6.3526,0.222222222,4
0,0,8,0,0.01,2,4.139783784,0.296296296,4
0,0,8,0,0.01,5,2.922857143,0.339285714,4
0,0,8,0,0.011597411,4,5.035857143,0.258503401,4
-84.771151178918,0,8,0,0.01,4,2.518674419,0.270833333,4
0,0,0,0,0.01,5,3.414833333,0.25,4
0,0,10,0,0.011597411,6,5.730519118,0.125,4
0,0,10,0,0.01,5,7.708210526,0.153846154,4
0,0,10,0,0.011597411,4,3.36425,0.133333333,4
0,0,10,0,0.01,4,4.381333333,0.147368421,4
0,0,10,0,0.01,7,3.580454545,0.173228346,4
0,0,10,0,0.011597411,7,6.775,0.164179104,4
0,0,10,3,0.01,4,7.31105814,0.223300971,4
0,0,10,0,0.01,7,7.420578125,0.228782288,6
0,0,10,0,0.01,7,6.11175,0.21754386,6
0,0,10,0,0.011597411,7,1.494125,0.20735786,6
9.2857142857142,0,10,0,0.01,7,4.51276,0.229813665,6
0,0,9,0,0.011597411,6,5.730519118,0.268913966,6
0,0,10,0,0.011597411,5,5.730519118,0.268913966,6
0,0,10,0,0.011597411,8,4.783,0.268913966,6
0,0,10,0,0.01,6,4.211875,0.026315789,6
0,0,10,0,0.01,6,6.460098592,0.207407407,6
0,0,10,0,0.01,4,2.278,0.194805195,6
-47.972972972973,0,10,0,0.01,4,4.4653125,0.218181818,6
0,2,9,0,0.011597411,3,5.730519118,0.268913966,1
0,2,9,0,0.01,3,4.599794521,0.142857143,1
0,2,15,0,0.011597411,4,5.730519118,0.131147541,1
40.7894736842106,2,15,1,0.01,4,3.747817204,0.218181818,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,13,0,0.011597411,4,5.730519118,0.268913966,1
26.9416187527642,0,13,0,0.01,4,4.540888889,0.352941176,1
0,0,0,7,0.01,4,4.335450617,0.195804196,1
0,0,10,0,0.011597411,6,5.730519118,0.19047619,1
-15.1097332136738,0,10,2,0.01,6,5.44214,0.220289855,1
0,0,14,0,0.011597411,4,5.730519118,0.268913966,1
0,0,14,4,0.01,5,2.942728814,0.192982456,1
47.378640776699,0,14,0,0.01,5,3.815903226,0.237762238,1
0,0,0,1,0.01,5,3.84236,0.166666667,1
0,0,9,0,0.011597411,6,5.730519118,0.15,1
-19.3301435406698,0,9,0,0.01,5,2.493275,0.211382114,1
0,0,0,1,0.01,6,3.179269231,0.413793103,1
0,0,2,0,0.011597411,5,5.730519118,0.342857143,1
19.3301435406698,0,2,0,0.01,8,2.248529412,0.423529412,1
0,0,6,0,0.011597411,3,5.730519118,0.268913966,1
0,2,10,3,0.01,3,10.36355405,0.34375,1
0,2,11,0,0.01,4,13.29834921,0.33557047,3
-69.078947368421,4,11,2,0.01,4,6.830971698,0.314814815,5
0,0,8,0,0.011597411,4,5.730519118,0.268913966,6
0,0,13,0,0.011597411,4,5.730519118,0.268913966,6
136.810039805396,0,13,0,0.01,4,6.995117647,0.303030303,6
0,0,0,6,0.01,4,11.42019697,0.388663968,6
0,0,11,0,0.011597411,6,5.730519118,0.376470588,6
0,0,11,0,0.01,6,5.488029412,0.372881356,7
0,0,11,0,0.01,4,10.00724242,0.362537764,7
0,0,11,4,0.01,4,5.28734058,0.364464692,7
0,0,11,0,0.01,4,5.05424,0.374193548,7
-131.027795733678,0,11,0,0.01,4,5.7402,0.388,7
0,0,0,0,0.01,4,7.318233333,0.451612903,7
0,0,8,0,0.011597411,5,5.730519118,0.368421053,7
26.5109890109892,0,8,3,0.01,5,8.199663158,0.266055046,7
0,0,0,1,0.01,5,5.155303571,0.307692308,7
0,0,11,0,0.011597411,6,5.730519118,0.266666667,7
0,0,11,0,0.01,5,7.587102564,0.244897959,7
0,0,11,0,0.01,4,4.65228125,0.308943089,7
0,0,11,0,0.01,7,5.847851064,0.315789474,7
0,0,11,0,0.01,7,7.040357143,0.31840796,7
-23.2142857142858,0,11,0,0.01,7,8.413609756,0.341666667,7
0,0,9,0,0.011597411,6,5.730519118,0.268913966,7
0,0,9,1,0.01,5,4.977738636,0.285714286,7
116.822429906542,0,9,0,0.01,8,4.561018519,0.374100719,7
0,0,0,2,0.011522626,3,6.533152727,0.090909091,1
0,0,0,6,0.011551084,3,3.876847059,0.072595281,1
0,0,6,0,0.011597411,4,5.730519118,0.072072072,1
-92.1052631578948,0,6,3,0.011551084,4,4.098042553,0.076470588,1
0,0,10,0,0.011597411,4,5.730519118,0.268913966,1
0,0,15,0,0.011597411,4,5.730519118,0.268913966,1
0,0,15,6,0.011551084,4,3.800847926,0.095238095,1
3.0730050933786,0,15,0,0.011551084,4,3.155344828,0.106463878,2
0,0,0,26,0.011551155,4,4.46569078,0.136645963,2
0,0,10,0,0.011597411,6,5.730519118,0.134969325,3
141.653617287817,0,10,0,0.011551155,6,2.144116279,0.149425287,3
0,0,8,0,0.011597411,4,5.730519118,0.268913966,3
0,0,15,0,0.011597411,5,5.730519118,0.268913966,3
-31.371359223301,0,15,3,0.011551155,5,3.185056338,0.131979695,3
0,0,0,5,0.011551155,5,2.894773913,0.134615385,3
0,0,10,0,0.011597411,6,5.730519118,0.125,3
-2.7811004784688,0,10,1,0.011551155,5,2.503764706,0.153005464,3
0,0,10,0,0.011597411,6,5.730519118,0.268913966,3
0,0,10,6,0.011551155,5,2.716123457,0.103896104,3
-76.5997406430266,0,10,36,0.011551155,8,2.895696489,0.183294664,3
0,10,0,0,0.01,3,4.885915493,0.043010753,1
0,10,0,0,0.01,3,14.07542857,0.041666667,3
0,10,8,0,0.011597411,4,5.730519118,0.040816327,4
0,10,8,0,0.01,4,59.7295,0.039800995,5
0,10,8,0,0.01,3,9.446806452,0.069868996,5
-90.1315789473684,10,8,0,0.011340922,4,4.683805556,0.103092784,5
0,0,8,0,0.011597411,4,5.730519118,0.268913966,5
0,0,8,2,0.011340922,4,5.352682927,0.163265306,5
0,0,8,0,0.011522626,4,2.57330303,0.188034188,5
33.4929234851836,0,8,0,0.011522626,4,3.171346667,0.188888889,5
0,0,6,0,0.011597411,4,5.730519118,0.268913966,5
0,0,7,0,0.011597411,4,5.730519118,0.268913966,5
0,0,7,0,0.011522626,4,4.187230769,0.375,5
-43.3613445378152,0,7,0,0.011522626,4,2.688680851,0.3125,5
0,0,9,0,0.011597411,5,5.730519118,0.268913966,5
0,0,15,0,0.011597411,4,5.730519118,0.268913966,5
0,0,15,0,0.011522626,4,3.473280277,0.143835616,5
0,0,15,5,0.011522626,2,3.677852349,0.170114943,5
0,0,6,0,0.011597411,4,5.730519118,0.268913966,5
0,0,11,0,0.011597411,4,5.730519118,0.268913966,5
0,0,11,0,0.011522626,4,4.730222222,0.188679245,5
115,0,11,1,0.011522626,7,5.406366667,0.320987654,5
0,0,5,0,0.011597411,3,5.730519118,0.268913966,5
0,0,13,0,0.011597411,5,5.730519118,0.268913966,5
0,0,13,0,0.011522626,4,6.943116279,0.296296296,5
-115,0,13,7,0.011547283,6,5.730519118,0.268913966,5
0,0,0,0,0.01,3,9.759444444,0.444444444,1
0,0,7,0,0.011597411,3,5.730519118,0.363636364,1
0,0,12,0,0.011597411,4,5.730519118,0.307692308,1
-53.2894736842106,2,12,1,0.01,4,10.29663333,0.388888889,1
0,0,0,13,0.01,4,7.670905405,0.251968504,1
0,0,6,0,0.011597411,4,5.730519118,0.244274809,1
0,0,6,1,0.01,4,5.242285714,0.272727273,1
121.020566121185,0,6,9,0.01,4,7.961727941,0.285714286,1
0,0,0,6,0.01,4,6.275652778,0.461538462,1
0,0,10,0,0.011597411,6,5.730519118,0.410958904,1
-43.265073019499,0,10,0,0.01,6,2.517932432,0.468085106,1
0,0,0,0,0.01,4,3.17,0.48,2
0,0,8,0,0.011597411,5,5.730519118,0.387096774,2
0,0,8,5,0.01,5,6.89772549,0.327586207,2
0,0,8,1,0.01,4,5.356801724,0.38,2
-55.8945908460472,0,8,0,0.01,2,2.490956522,0.403361345,3
0,0,7,0,0.011597411,5,5.730519118,0.268913966,3
0,0,16,0,0.011597411,6,5.730519118,0.268913966,3
112.098427887902,0,16,1,0.01,5,3.519692308,0.377358491,3
0,0,0,0,0.01,6,2.72526087,0.434782609,3
0,0,2,0,0.011597411,5,5.730519118,0.344827586,3
-75.2492957116666,0,2,0,0.01,8,5.730519118,0.268913966,3
0,0,0,0,0.01,3,3.766952381,0.153846154,1
0,0,5,0,0.011597411,3,5.730519118,0.146788991,1
0,2,5,1,0.01,4,3.515787149,0.333333333,1
40.7894736842106,2,5,0,0.01,4,2.3394375,0.341614907,2
0,0,7,0,0.011597411,4,5.730519118,0.268913966,2
0,0,12,0,0.011597411,4,5.730519118,0.268913966,2
26.9416187527642,0,12,0,0.01,4,2.0701,0.275862069,2
0,0,9,0,0.011597411,4,5.730519118,0.268913966,2
0,0,9,0,0.01,6,3.079777778,0.390243902,2
22.754344456229,0,9,0,0.01,6,2.874038462,0.428571429,2
0,0,8,0,0.011597411,4,5.730519118,0.268913966,2
0,0,15,0,0.011597411,5,5.730519118,0.268913966,2
-1.37829403606099,0,15,0,0.01,5,6.005225806,0.363636364,2
0,0,0,1,0.01,5,3.166128713,0.314606742,2
0,0,10,0,0.011597411,6,5.730519118,0.288659794,2
-76.37987012987,0,10,2,0.01,5,3.746083333,0.272189349,2
0,0,0,5,0.01,6,4.499232143,0.222222222,2
0,0,2,0,0.011597411,5,5.730519118,0.2,2
80.5437553101104,0,2,2,0.01,8,2.974066667,0.314049587,2
0,6,11,0,0.011597411,3,5.730519118,0.268913966,1
0,6,21,0,0.011597411,3,5.730519118,0.268913966,1
0,6,21,13,0.01,4,12.89276884,0.208791209,2
40.7894736842106,6,21,3,0.01,4,9.464914286,0.242990654,2
0,0,0,1,0.01,4,7.064877551,0.341463415,2
0,0,6,0,0.011597411,4,5.730519118,0.304347826,3
-11.7138434321098,0,6,0,0.01,4,5.317390244,0.37037037,3
0,0,0,4,0.01,4,9.059257576,0.3,4
0,0,10,0,0.011597411,6,5.730519118,0.264705882,4
-28.8814554948192,0,10,0,0.01,6,3.911183673,0.310679612,4
0,0,7,0,0.011597411,4,2.574,0.268913966,4
0,0,17,0,0.011597411,5,5.730519118,0.268913966,4
0,0,17,3,0.01,5,9.419826923,0.316384181,4
0,0,17,0,0.01,4,12.6194,0.301075269,6
0,0,17,0,0.01,4,5.286588235,0.309859155,6
5.52011095700421,0,17,0,0.01,2,2.05635,0.32,6
0,0,0,0,0.01,5,5.852816667,0.170212766,6
0,0,10,0,0.011597411,6,5.730519118,0.142857143,6
74.9555707450444,0,10,0,0.01,5,4.339135135,0.23655914,6
0,0,0,1,0.01,6,4.193361111,0.4,6
0,0,2,0,0.011597411,5,5.730519118,0.341463415,6
-8.8941555247508,0,2,0,0.01,8,5.730519118,0.268913966,6
0,0,0,1,0.01,3,1.881583333,0.142857143,1
0,0,5,0,0.011597411,3,5.730519118,0.137254902,1
0,0,10,0,0.011597411,4,5.730519118,0.132075472,1
-53.2894736842106,0,10,0,0.01,4,2.040566667,0.169230769,1
0,0,0,12,0.01,4,2.460454545,0.135135135,1
0,0,6,0,0.011597411,4,5.730519118,0.132743363,2
11.7768686421938,0,6,0,0.01,4,2.081089286,0.148148148,2
0,0,9,0,0.011597411,4,5.730519118,0.268913966,2
0,0,18,0,0.011597411,6,5.730519118,0.268913966,2
-15.57477359876,0,18,2,0.01,6,2.844507752,0.163265306,2
0,0,0,0,0.01,4,3.099380435,0.242424242,2
0,0,8,0,0.011597411,5,5.730519118,0.219178082,2
0,0,8,1,0.01,5,3.242342391,0.284090909,2
0,0,8,0,0.011597411,4,2.698333333,0.276243094,2
-305.714285714286,0,8,0,0.011597411,4,0.091666667,0.159235669,2
0,2,0,0,0.01,3,6.658076087,0.16,1
0,2,7,0,0.011597411,3,5.730519118,0.148148148,1
0,2,15,0,0.011597411,4,5.730519118,0.137931034,2
-43.421052631579,2,15,0,0.01,4,7.899408163,0.155339806,2
0,0,0,0,0.01,4,8.589594203,0.184615385,2
0,0,8,0,0.011597411,4,5.730519118,0.169014085,2
111.152145068554,0,8,0,0.01,4,8.7705,0.217391304,2
0,0,0,0,0.011340922,4,9.05712844,0.112149533,2
0,0,12,0,0.011597411,6,5.730519118,0.104347826,2
0,0,12,0,0.011340922,6,5.203492754,0.155555556,2
-15.1097332136738,0,12,0,0.011340922,4,10.25263158,0.165898618,2
0,0,11,0,0.011597411,4,5.730519118,0.268913966,2
0,0,11,2,0.011340922,5,6.994241071,0.160714286,2
-42.0856449375868,0,11,1,0.011340922,5,8.611955128,0.166037736,2
0,0,0,2,0.011340922,5,4.47625641,0.243902439,2
0,0,10,0,0.011597411,6,5.730519118,0.204081633,2
-6.420881749829,0,10,1,0.011340922,5,7.600990385,0.222222222,2
0,0,13,0,0.011597411,6,5.730519118,0.268913966,2
0,0,13,17,0.011340922,5,8.592314961,0.226890756,2
1.30572821177839,0,13,2,0.011340922,8,5.730519118,0.268913966,2
0,2,0,0,0.01,3,4.619538462,0.421052632,1
0,2,6,0,0.011597411,3,5.730519118,0.333333333,1
0,2,6,0,0.01,4,4.842588235,0.4,1
-85.5263157894736,2,6,2,0.01,4,5.706540373,0.329411765,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,8,0,0.01,4,4.3262,0.363636364,1
114.601946041574,0,8,0,0.01,4,5.716862069,0.355555556,1
0,0,0,0,0.01,4,4.535969697,0.424242424,1
0,0,10,0,0.011597411,6,5.730519118,0.341463415,1
0,0,10,2,0.011597411,6,5.027888889,0.28,1
0,2,10,0,0.01,4,7.42546,0.172839506,1
0,2,10,0,0.01,4,3.102038462,0.20754717,2
0,2,10,0,0.01,4,3.876482759,0.15720524,3
0,2,10,0,0.01,4,3.616,0.151898734,3
0,2,10,0,0.01,4,2.025607143,0.125827815,3
0,2,10,6,0.01,4,4.003952,0.141463415,3
0,2,10,0,0.01,4,4.944368421,0.134831461,4
0,2,10,2,0.01,4,6.306877551,0.142034549,5
-70.3943115707822,2,10,0,0.01,4,5.894176471,0.154676259,5
0,0,8,0,0.011597411,4,5.730519118,0.268913966,5
0,0,15,0,0.011597411,5,5.730519118,0.268913966,5
141.318681318681,0,15,0,0.01,5,2.807041667,0.37037037,5
